dstport,protocol,tag
6256,tcp,sv_P2
6257,icmp,email
6258,icmp,sv_P2
6259,icmp,sv_P1
6260,icmp,sv_P1
6261,tcp,sv_P1
6262,icmp,email
6263,udp,sv_P2
6264,icmp,sv_P2
6265,udp,sv_P1
6266,udp,sv_P1
6267,tcp,email
6268,tcp,sv_P1
6269,tcp,sv_P1
6270,udp,email
6271,udp,email
6272,udp,sv_P1
6273,icmp,sv_P1
6274,udp,sv_P1
6275,tcp,sv_P1
6276,icmp,sv_P1
6277,tcp,email
6278,tcp,sv_P1
6279,udp,sv_P1
6280,tcp,sv_P1
6281,tcp,sv_P1
6282,tcp,sv_P2
6283,tcp,email
6284,udp,sv_P1
6285,tcp,email
6286,icmp,sv_P1
6287,udp,sv_P1
6288,udp,sv_P2
6289,tcp,sv_P2
6290,icmp,sv_P1
6291,tcp,sv_P1
6292,icmp,sv_P1
6293,icmp,sv_P2
6294,icmp,email
6295,udp,sv_P2
6296,icmp,sv_P1
6297,tcp,sv_P2
6298,udp,email
6299,icmp,email
6300,icmp,sv_P1
6301,udp,email
6302,udp,email
6303,icmp,sv_P2
6304,icmp,sv_P1
6305,icmp,email
6306,icmp,sv_P2
6307,icmp,sv_P2
6308,udp,sv_P2
6309,icmp,sv_P1
6310,udp,sv_P1
6311,tcp,sv_P1
6312,icmp,email
6313,udp,sv_P1
6314,tcp,email
6315,icmp,sv_P1
6316,tcp,sv_P2
6317,tcp,sv_P1
6318,icmp,email
6319,icmp,email
6320,tcp,sv_P2
6321,tcp,sv_P1
6322,udp,email
6323,icmp,sv_P1
6324,udp,sv_P1
6325,icmp,sv_P1
6326,icmp,sv_P2
6327,udp,sv_P2
6328,udp,sv_P1
6329,udp,email
6330,udp,sv_P2
6331,udp,email
6332,udp,sv_P2
6333,icmp,sv_P2
6334,tcp,sv_P1
6335,udp,sv_P2
6336,tcp,sv_P2
6337,tcp,sv_P1
6338,icmp,email
6339,udp,email
6340,udp,sv_P2
6341,tcp,sv_P1
6342,udp,email
6343,tcp,sv_P1
6344,udp,sv_P2
6345,tcp,sv_P2
6346,udp,sv_P1
6347,icmp,sv_P2
6348,udp,sv_P2
6349,udp,sv_P1
6350,udp,sv_P1
6351,tcp,sv_P1
6352,icmp,email
6353,icmp,sv_P2
6354,udp,email
6355,udp,sv_P1
6356,icmp,sv_P1
6357,icmp,sv_P2
6358,icmp,sv_P1
6359,tcp,email
6360,icmp,email
6361,udp,sv_P2
6362,tcp,sv_P1
6363,tcp,sv_P2
6364,icmp,sv_P1
6365,icmp,email
6366,tcp,sv_P1
6367,tcp,sv_P2
6368,icmp,sv_P1
6369,udp,sv_P1
6370,icmp,sv_P1
6371,icmp,sv_P1
6372,udp,email
6373,icmp,sv_P2
6374,icmp,email
6375,tcp,sv_P2
6376,tcp,sv_P1
6377,icmp,email
6378,icmp,email
6379,icmp,email
6380,icmp,email
6381,udp,sv_P1
6382,icmp,sv_P2
6383,icmp,email
6384,udp,sv_P2
6385,tcp,sv_P1
6386,icmp,email
6387,icmp,email
6388,tcp,sv_P1
6389,icmp,email
6390,tcp,sv_P1
6391,icmp,sv_P1
6392,icmp,email
6393,tcp,sv_P2
6394,tcp,sv_P2
6395,udp,sv_P1
6396,icmp,email
6397,icmp,sv_P2
6398,udp,email
6399,icmp,sv_P1
6400,icmp,sv_P1
6401,icmp,sv_P2
6402,udp,email
6403,udp,email
6404,udp,sv_P1
6405,udp,sv_P1
6406,tcp,sv_P1
6407,tcp,sv_P2
6408,icmp,email
6409,icmp,email
6410,udp,sv_P2
6411,udp,sv_P1
6412,icmp,sv_P2
6413,tcp,sv_P1
6414,icmp,sv_P1
6415,tcp,email
6416,udp,sv_P1
6417,icmp,email
6418,udp,email
6419,tcp,sv_P1
6420,tcp,email
6421,icmp,email
6422,icmp,email
6423,icmp,email
6424,tcp,email
6425,icmp,email
6426,udp,sv_P2
6427,tcp,sv_P2
6428,tcp,sv_P1
6429,icmp,sv_P1
6430,udp,sv_P2
6431,icmp,sv_P1
6432,tcp,email
6433,tcp,sv_P2
6434,udp,sv_P2
6435,icmp,sv_P2
6436,udp,sv_P1
6437,udp,email
6438,udp,sv_P2
6439,udp,sv_P1
6440,icmp,sv_P1
6441,udp,sv_P1
6442,tcp,sv_P1
6443,udp,sv_P1
6444,icmp,email
6445,icmp,sv_P2
6446,icmp,email
6447,udp,sv_P1
6448,tcp,sv_P2
6449,icmp,email
6450,tcp,sv_P1
6451,icmp,sv_P2
6452,udp,sv_P2
6453,udp,sv_P2
6454,tcp,email
6455,tcp,sv_P2
6456,tcp,sv_P1
6457,tcp,sv_P2
6458,icmp,sv_P2
6459,udp,sv_P2
6460,icmp,email
6461,icmp,sv_P2
6462,udp,email
6463,tcp,sv_P1
6464,udp,email
6465,tcp,email
6466,tcp,sv_P1
6467,icmp,sv_P1
6468,tcp,email
6469,udp,email
6470,tcp,sv_P1
6471,udp,email
6472,udp,sv_P2
6473,icmp,sv_P1
6474,udp,sv_P2
6475,icmp,sv_P2
6476,udp,email
6477,udp,sv_P2
6478,tcp,email
6479,tcp,sv_P1
6480,tcp,email
6481,tcp,sv_P1
6482,udp,email
6483,icmp,email
6484,tcp,sv_P1
6485,udp,sv_P1
6486,tcp,email
6487,udp,sv_P1
6488,tcp,sv_P2
6489,tcp,email
6490,icmp,email
6491,icmp,sv_P2
6492,icmp,email
6493,icmp,sv_P1
6494,icmp,sv_P1
6495,icmp,email
6496,tcp,email
6497,udp,sv_P1
6498,icmp,sv_P1
6499,icmp,sv_P1
6500,udp,sv_P1
6501,tcp,sv_P1
6502,tcp,sv_P2
6503,tcp,sv_P2
6504,tcp,email
6505,udp,sv_P2
6506,tcp,sv_P1
6507,udp,sv_P2
6508,icmp,sv_P1
6509,udp,sv_P1
6510,tcp,email
6511,icmp,sv_P1
6512,udp,sv_P1
6513,tcp,sv_P2
6514,icmp,email
6515,tcp,sv_P1
6516,udp,sv_P2
6517,udp,email
6518,icmp,sv_P1
6519,tcp,email
6520,tcp,email
6521,tcp,sv_P1
6522,tcp,sv_P2
6523,tcp,sv_P1
6524,tcp,email
6525,udp,sv_P1
6526,tcp,sv_P2
6527,udp,sv_P1
6528,icmp,email
6529,icmp,sv_P1
6530,tcp,sv_P2
6531,icmp,sv_P1
6532,udp,sv_P1
6533,udp,email
6534,udp,sv_P2
6535,udp,sv_P2
6536,udp,sv_P2
6537,icmp,sv_P1
6538,tcp,sv_P2
6539,icmp,email
6540,udp,sv_P2
6541,tcp,sv_P2
6542,tcp,sv_P2
6543,udp,email
6544,tcp,sv_P1
6545,tcp,sv_P1
6546,tcp,email
6547,icmp,sv_P1
6548,icmp,email
6549,udp,email
6550,icmp,sv_P2
6551,tcp,sv_P2
6552,udp,sv_P2
6553,tcp,sv_P2
6554,udp,sv_P2
6555,tcp,sv_P2
6556,tcp,sv_P2
6557,tcp,sv_P2
6558,udp,email
6559,icmp,sv_P2
6560,tcp,sv_P1
6561,icmp,email
6562,icmp,sv_P1
6563,tcp,email
6564,udp,sv_P1
6565,tcp,sv_P1
6566,icmp,sv_P1
6567,icmp,sv_P1
6568,icmp,sv_P1
6569,tcp,sv_P1
6570,udp,sv_P2
6571,icmp,email
6572,udp,sv_P2
6573,icmp,sv_P1
6574,udp,sv_P1
6575,tcp,email
6576,icmp,sv_P1
6577,tcp,sv_P1
6578,udp,email
6579,icmp,sv_P1
6580,udp,email
6581,udp,email
6582,udp,sv_P2
6583,tcp,email
6584,icmp,sv_P2
6585,tcp,sv_P2
6586,udp,email
6587,udp,sv_P1
6588,udp,email
6589,tcp,sv_P2
6590,udp,email
6591,icmp,email
6592,icmp,email
6593,tcp,email
6594,tcp,email
6595,tcp,email
6596,udp,email
6597,icmp,email
6598,udp,email
6599,udp,email
6600,icmp,sv_P1
6601,tcp,sv_P2
6602,icmp,sv_P1
6603,udp,sv_P2
6604,udp,sv_P2
6605,tcp,sv_P2
6606,udp,email
6607,udp,email
6608,udp,email
6609,icmp,email
6610,icmp,sv_P2
6611,udp,email
6612,udp,email
6613,icmp,sv_P2
6614,udp,sv_P2
6615,udp,sv_P1
6616,icmp,email
6617,icmp,sv_P1
6618,icmp,sv_P1
6619,udp,email
6620,udp,sv_P2
6621,tcp,sv_P2
6622,udp,email
6623,udp,sv_P2
6624,udp,sv_P2
6625,udp,sv_P2
6626,tcp,sv_P1
6627,icmp,sv_P2
6628,tcp,sv_P2
6629,icmp,sv_P1
6630,icmp,sv_P1
6631,tcp,email
6632,icmp,sv_P1
6633,tcp,email
6634,tcp,email
6635,icmp,email
6636,icmp,email
6637,tcp,email
6638,tcp,sv_P1
6639,tcp,sv_P1
6640,udp,email
6641,udp,sv_P2
6642,tcp,sv_P1
6643,udp,email
6644,tcp,sv_P1
6645,icmp,sv_P2
6646,tcp,email
6647,udp,sv_P2
6648,icmp,sv_P1
6649,tcp,email
6650,udp,sv_P1
6651,udp,sv_P2
6652,udp,sv_P2
6653,tcp,email
6654,icmp,sv_P2
6655,tcp,email
6656,udp,sv_P2
6657,tcp,sv_P2
6658,icmp,sv_P1
6659,icmp,sv_P2
6660,tcp,sv_P1
6661,icmp,sv_P2
6662,tcp,sv_P1
6663,udp,sv_P1
6664,tcp,email
6665,tcp,sv_P1
6666,udp,sv_P2
6667,icmp,sv_P1
6668,udp,sv_P1
6669,tcp,email
6670,icmp,sv_P1
6671,icmp,email
6672,icmp,email
6673,icmp,sv_P2
6674,icmp,sv_P1
6675,tcp,email
6676,udp,email
6677,icmp,email
6678,icmp,sv_P2
6679,tcp,email
6680,tcp,email
6681,tcp,email
6682,icmp,sv_P1
6683,udp,sv_P2
6684,udp,sv_P1
6685,tcp,email
6686,tcp,sv_P2
6687,icmp,sv_P2
6688,icmp,email
6689,udp,sv_P2
6690,icmp,email
6691,udp,sv_P2
6692,icmp,sv_P1
6693,tcp,sv_P1
6694,udp,sv_P2
6695,icmp,email
6696,udp,sv_P1
6697,icmp,email
6698,udp,sv_P1
6699,icmp,sv_P1
6700,tcp,email
6701,icmp,sv_P1
6702,udp,email
6703,icmp,sv_P2
6704,udp,email
6705,icmp,sv_P2
6706,udp,sv_P2
6707,icmp,sv_P2
6708,udp,sv_P2
6709,udp,email
6710,icmp,email
6711,icmp,sv_P2
6712,tcp,sv_P1
6713,tcp,email
6714,tcp,email
6715,icmp,email
6716,udp,sv_P2
6717,tcp,email
6718,tcp,sv_P2
6719,udp,sv_P2
6720,tcp,email
6721,tcp,sv_P1
6722,icmp,email
6723,icmp,sv_P2
6724,icmp,sv_P2
6725,icmp,sv_P2
6726,icmp,email
6727,tcp,email
6728,udp,sv_P1
6729,icmp,sv_P2
6730,udp,email
6731,tcp,email
6732,tcp,sv_P1
6733,udp,sv_P2
6734,udp,sv_P2
6735,icmp,sv_P2
6736,icmp,sv_P1
6737,tcp,sv_P1
6738,icmp,email
6739,udp,sv_P1
6740,udp,sv_P1
6741,udp,sv_P1
6742,icmp,sv_P1
6743,tcp,sv_P1
6744,udp,sv_P2
6745,tcp,email
6746,icmp,email
6747,udp,email
6748,icmp,sv_P2
6749,tcp,email
6750,tcp,email
6751,icmp,sv_P2
6752,udp,sv_P1
6753,tcp,sv_P1
6754,icmp,sv_P1
6755,icmp,sv_P2
6756,icmp,sv_P1
6757,udp,email
6758,udp,sv_P1
6759,icmp,sv_P2
6760,icmp,email
6761,udp,sv_P1
6762,tcp,email
6763,tcp,email
6764,tcp,email
6765,icmp,sv_P2
6766,udp,sv_P2
6767,icmp,sv_P1
6768,udp,sv_P2
6769,tcp,email
6770,icmp,sv_P2
6771,udp,email
6772,icmp,sv_P1
6773,tcp,sv_P1
6774,udp,sv_P2
6775,udp,sv_P1
6776,udp,sv_P2
6777,udp,email
6778,tcp,email
6779,tcp,sv_P1
6780,tcp,sv_P1
6781,tcp,email
6782,udp,sv_P2
6783,icmp,email
6784,icmp,sv_P2
6785,icmp,email
6786,tcp,sv_P1
6787,icmp,sv_P1
6788,icmp,email
6789,udp,email
6790,icmp,email
6791,icmp,email
6792,icmp,sv_P1
6793,icmp,sv_P2
6794,udp,sv_P2
6795,udp,sv_P2
6796,icmp,sv_P1
6797,tcp,email
6798,udp,email
6799,udp,sv_P1
6800,tcp,email
6801,udp,email
6802,tcp,sv_P2
6803,icmp,sv_P1
6804,icmp,email
6805,udp,sv_P1
6806,tcp,sv_P2
6807,icmp,email
6808,tcp,sv_P1
6809,udp,email
6810,icmp,sv_P1
6811,icmp,email
6812,icmp,email
6813,tcp,sv_P1
6814,icmp,sv_P1
6815,tcp,sv_P2
6816,udp,email
6817,udp,sv_P1
6818,udp,email
6819,tcp,sv_P1
6820,tcp,sv_P1
6821,icmp,sv_P1
6822,icmp,sv_P2
6823,tcp,sv_P1
6824,tcp,sv_P2
6825,udp,sv_P2
6826,udp,sv_P1
6827,udp,sv_P1
6828,icmp,email
6829,udp,sv_P1
6830,udp,sv_P1
6831,udp,sv_P2
6832,icmp,email
6833,udp,email
6834,tcp,email
6835,udp,email
6836,udp,sv_P1
6837,icmp,sv_P1
6838,icmp,sv_P1
6839,tcp,email
6840,udp,sv_P1
6841,tcp,sv_P1
6842,icmp,sv_P2
6843,tcp,email
6844,icmp,sv_P1
6845,udp,sv_P1
6846,udp,sv_P1
6847,icmp,sv_P1
6848,udp,email
6849,tcp,email
6850,icmp,sv_P2
6851,tcp,sv_P2
6852,udp,sv_P1
6853,icmp,email
6854,icmp,sv_P2
6855,icmp,sv_P2
6856,udp,email
6857,icmp,email
6858,tcp,sv_P2
6859,tcp,sv_P2
6860,udp,email
6861,icmp,email
6862,udp,sv_P2
6863,udp,sv_P1
6864,udp,email
6865,udp,sv_P1
6866,tcp,sv_P2
6867,icmp,sv_P1
6868,udp,sv_P1
6869,tcp,sv_P2
6870,icmp,sv_P2
6871,tcp,sv_P1
6872,icmp,email
6873,udp,email
6874,udp,sv_P1
6875,icmp,sv_P1
6876,icmp,sv_P2
6877,udp,sv_P2
6878,icmp,sv_P1
6879,udp,sv_P1
6880,tcp,sv_P1
6881,udp,sv_P1
6882,tcp,sv_P1
6883,udp,sv_P2
6884,udp,sv_P1
6885,tcp,sv_P2
6886,tcp,sv_P1
6887,tcp,email
6888,udp,sv_P1
6889,tcp,email
6890,tcp,sv_P2
6891,tcp,sv_P1
6892,icmp,sv_P1
6893,tcp,sv_P2
6894,icmp,email
6895,udp,email
6896,tcp,email
6897,icmp,sv_P1
6898,icmp,sv_P1
6899,udp,sv_P2
6900,udp,sv_P2
6901,tcp,email
6902,icmp,email
6903,tcp,sv_P2
6904,udp,email
6905,udp,email
6906,tcp,sv_P1
6907,icmp,sv_P2
6908,icmp,sv_P2
6909,icmp,sv_P1
6910,udp,email
6911,udp,email
6912,tcp,email
6913,icmp,email
6914,udp,sv_P1
6915,udp,email
6916,icmp,sv_P2
6917,udp,email
6918,icmp,email
6919,udp,sv_P1
6920,icmp,email
6921,udp,email
6922,udp,email
6923,tcp,sv_P2
6924,icmp,sv_P1
6925,icmp,sv_P1
6926,udp,sv_P1
6927,tcp,sv_P1
6928,udp,email
6929,icmp,sv_P2
6930,udp,email
6931,tcp,sv_P1
6932,tcp,sv_P2
6933,tcp,sv_P2
6934,udp,email
6935,tcp,sv_P1
6936,udp,email
6937,tcp,sv_P1
6938,udp,sv_P2
6939,udp,email
6940,udp,sv_P2
6941,udp,sv_P1
6942,tcp,email
6943,tcp,email
6944,icmp,sv_P1
6945,tcp,sv_P1
6946,tcp,email
6947,tcp,sv_P1
6948,icmp,sv_P1
6949,tcp,sv_P2
6950,icmp,email
6951,icmp,sv_P2
6952,udp,sv_P1
6953,icmp,sv_P2
6954,icmp,sv_P2
6955,tcp,sv_P2
6956,icmp,sv_P1
6957,icmp,sv_P1
6958,icmp,sv_P2
6959,icmp,sv_P2
6960,udp,sv_P1
6961,tcp,sv_P1
6962,icmp,sv_P2
6963,tcp,sv_P2
6964,icmp,sv_P1
6965,tcp,sv_P1
6966,tcp,sv_P1
6967,tcp,sv_P1
6968,udp,sv_P1
6969,icmp,sv_P2
6970,icmp,sv_P1
6971,icmp,sv_P1
6972,icmp,email
6973,icmp,sv_P1
6974,icmp,sv_P1
6975,tcp,email
6976,udp,sv_P2
6977,tcp,sv_P2
6978,udp,email
6979,icmp,sv_P1
6980,icmp,email
6981,tcp,email
6982,tcp,sv_P1
6983,udp,sv_P1
6984,tcp,email
6985,tcp,sv_P1
6986,udp,sv_P1
6987,icmp,email
6988,udp,sv_P1
6989,udp,sv_P2
6990,tcp,sv_P1
6991,tcp,sv_P2
6992,tcp,sv_P2
6993,icmp,email
6994,tcp,sv_P2
6995,tcp,sv_P1
6996,tcp,sv_P2
6997,udp,sv_P1
6998,icmp,email
6999,icmp,email
7000,udp,email
7001,icmp,email
7002,icmp,email
7003,icmp,email
7004,udp,sv_P2
7005,udp,sv_P2
7006,tcp,sv_P2
7007,tcp,sv_P2
7008,udp,sv_P2
7009,tcp,sv_P1
7010,icmp,sv_P1
7011,icmp,sv_P1
7012,tcp,sv_P2
7013,tcp,sv_P1
7014,udp,sv_P2
7015,udp,email
7016,udp,sv_P1
7017,udp,sv_P2
7018,icmp,sv_P2
7019,icmp,email
7020,tcp,sv_P1
7021,udp,email
7022,udp,sv_P1
7023,icmp,sv_P1
7024,udp,email
7025,icmp,sv_P2
7026,tcp,sv_P2
7027,udp,sv_P2
7028,icmp,sv_P2
7029,udp,sv_P1
7030,udp,sv_P2
7031,udp,email
7032,udp,sv_P1
7033,tcp,sv_P1
7034,udp,sv_P2
7035,icmp,sv_P2
7036,udp,email
7037,icmp,sv_P2
7038,udp,email
7039,udp,sv_P1
7040,tcp,email
7041,udp,sv_P1
7042,tcp,sv_P2
7043,tcp,sv_P2
7044,udp,sv_P1
7045,icmp,sv_P1
7046,tcp,email
7047,tcp,sv_P1
7048,udp,sv_P2
7049,icmp,sv_P2
7050,tcp,sv_P2
7051,udp,sv_P2
7052,udp,sv_P2
7053,udp,email
7054,udp,sv_P2
7055,icmp,sv_P1
7056,udp,sv_P2
7057,tcp,sv_P2
7058,icmp,sv_P1
7059,udp,email
7060,tcp,email
7061,tcp,sv_P1
7062,udp,sv_P2
7063,icmp,sv_P2
7064,icmp,sv_P2
7065,icmp,email
7066,tcp,email
7067,udp,sv_P1
7068,udp,sv_P2
7069,icmp,email
7070,icmp,sv_P1
7071,icmp,email
7072,tcp,sv_P2
7073,icmp,email
7074,udp,sv_P2
7075,udp,email
7076,tcp,sv_P1
7077,tcp,sv_P1
7078,udp,sv_P1
7079,tcp,sv_P2
7080,icmp,sv_P2
7081,icmp,email
7082,udp,email
7083,udp,sv_P1
7084,icmp,email
7085,icmp,sv_P2
7086,udp,sv_P2
7087,icmp,sv_P1
7088,udp,sv_P1
7089,udp,sv_P2
7090,tcp,sv_P1
7091,icmp,sv_P2
7092,udp,sv_P2
7093,tcp,sv_P2
7094,icmp,email
7095,tcp,email
7096,tcp,sv_P1
7097,icmp,sv_P1
7098,tcp,sv_P1
7099,icmp,sv_P1
7100,icmp,sv_P1
7101,icmp,sv_P2
7102,udp,sv_P1
7103,tcp,sv_P1
7104,udp,sv_P2
7105,icmp,sv_P1
7106,icmp,sv_P1
7107,tcp,sv_P2
7108,tcp,sv_P1
7109,udp,sv_P1
7110,icmp,email
7111,udp,email
7112,tcp,sv_P2
7113,icmp,email
7114,icmp,sv_P1
7115,tcp,email
7116,udp,sv_P1
7117,icmp,sv_P1
7118,icmp,sv_P2
7119,udp,sv_P1
7120,icmp,email
7121,udp,sv_P2
7122,udp,email
7123,udp,sv_P1
7124,icmp,email
7125,icmp,email
7126,udp,sv_P1
7127,tcp,sv_P2
7128,udp,sv_P1
7129,tcp,sv_P2
7130,tcp,sv_P1
7131,udp,email
7132,tcp,email
7133,tcp,sv_P2
7134,icmp,sv_P2
7135,icmp,sv_P2
7136,udp,sv_P1
7137,icmp,sv_P1
7138,tcp,sv_P1
7139,icmp,email
7140,udp,sv_P2
7141,icmp,sv_P2
7142,udp,sv_P2
7143,tcp,sv_P1
7144,udp,email
7145,icmp,sv_P1
7146,tcp,email
7147,tcp,sv_P1
7148,icmp,email
7149,icmp,sv_P1
7150,icmp,sv_P1
7151,icmp,sv_P1
7152,icmp,sv_P1
7153,icmp,email
7154,tcp,sv_P2
7155,tcp,sv_P1
7156,icmp,sv_P2
7157,tcp,sv_P1
7158,tcp,sv_P1
7159,udp,sv_P1
7160,udp,sv_P2
7161,tcp,sv_P1
7162,icmp,sv_P2
7163,icmp,sv_P1
7164,udp,sv_P2
7165,udp,sv_P2
7166,icmp,sv_P2
7167,udp,sv_P2
7168,tcp,sv_P2
7169,icmp,email
7170,udp,sv_P1
7171,udp,sv_P2
7172,udp,sv_P2
7173,udp,email
7174,udp,sv_P2
7175,udp,sv_P1
7176,udp,sv_P1
7177,tcp,sv_P1
7178,udp,sv_P2
7179,tcp,sv_P1
7180,tcp,sv_P1
7181,tcp,sv_P2
7182,udp,sv_P2
7183,icmp,sv_P1
7184,tcp,email
7185,icmp,email
7186,icmp,sv_P1
7187,icmp,email
7188,udp,sv_P1
7189,icmp,sv_P1
7190,icmp,email
7191,udp,email
7192,udp,email
7193,udp,sv_P2
7194,tcp,sv_P1
7195,icmp,email
7196,tcp,email
7197,udp,sv_P1
7198,icmp,sv_P1
7199,udp,sv_P1
7200,tcp,email
7201,icmp,sv_P2
7202,icmp,email
7203,tcp,email
7204,tcp,sv_P2
7205,tcp,sv_P1
7206,udp,email
7207,icmp,email
7208,icmp,sv_P1
7209,icmp,sv_P2
7210,tcp,sv_P1
7211,tcp,sv_P1
7212,udp,sv_P1
7213,tcp,sv_P2
7214,udp,sv_P2
7215,icmp,email
7216,udp,sv_P2
7217,icmp,email
7218,tcp,sv_P2
7219,icmp,email
7220,udp,sv_P1
7221,tcp,sv_P2
7222,icmp,email
7223,tcp,sv_P1
7224,icmp,email
7225,udp,sv_P1
7226,tcp,email
7227,udp,sv_P2
7228,icmp,sv_P2
7229,udp,email
7230,udp,sv_P1
7231,udp,sv_P2
7232,udp,sv_P1
7233,icmp,email
7234,udp,sv_P1
7235,tcp,email
7236,tcp,sv_P1
7237,icmp,sv_P2
7238,udp,email
7239,tcp,sv_P1
7240,tcp,sv_P2
7241,tcp,sv_P2
7242,udp,email
7243,udp,sv_P2
7244,icmp,sv_P2
7245,tcp,sv_P1
7246,icmp,sv_P2
7247,tcp,sv_P1
7248,tcp,sv_P1
7249,icmp,sv_P1
7250,tcp,sv_P2
7251,udp,email
7252,udp,sv_P2
7253,udp,sv_P2
7254,icmp,email
7255,udp,sv_P1
7256,icmp,email
7257,udp,sv_P2
7258,udp,sv_P2
7259,icmp,sv_P2
7260,icmp,email
7261,icmp,sv_P2
7262,icmp,sv_P2
7263,udp,sv_P1
7264,tcp,sv_P2
7265,udp,sv_P1
7266,icmp,sv_P2
7267,udp,sv_P2
7268,tcp,sv_P1
7269,icmp,sv_P1
7270,udp,email
7271,udp,sv_P1
7272,tcp,email
7273,tcp,email
7274,tcp,sv_P1
7275,udp,sv_P2
7276,icmp,email
7277,udp,sv_P1
7278,icmp,sv_P1
7279,icmp,sv_P2
7280,tcp,email
7281,icmp,sv_P1
7282,udp,sv_P2
7283,udp,email
7284,udp,sv_P1
7285,tcp,sv_P1
7286,udp,sv_P1
7287,icmp,sv_P2
7288,tcp,sv_P1
7289,icmp,sv_P1
7290,icmp,sv_P1
7291,udp,email
7292,tcp,sv_P2
7293,tcp,sv_P1
7294,icmp,sv_P2
7295,tcp,sv_P2
7296,icmp,sv_P1
7297,icmp,email
7298,tcp,email
7299,udp,sv_P1
7300,icmp,sv_P2
7301,udp,email
7302,icmp,sv_P2
7303,icmp,sv_P2
7304,icmp,email
7305,udp,sv_P2
7306,tcp,email
7307,udp,sv_P2
7308,icmp,sv_P2
7309,tcp,sv_P2
7310,icmp,sv_P2
7311,udp,sv_P1
7312,tcp,email
7313,udp,email
7314,icmp,sv_P2
7315,udp,sv_P2
7316,tcp,sv_P1
7317,tcp,sv_P1
7318,udp,email
7319,icmp,sv_P1
7320,udp,email
7321,udp,sv_P2
7322,udp,sv_P1
7323,tcp,sv_P1
7324,icmp,sv_P1
7325,udp,sv_P2
7326,tcp,email
7327,udp,sv_P2
7328,tcp,email
7329,tcp,sv_P2
7330,icmp,sv_P2
7331,icmp,email
7332,icmp,email
7333,icmp,sv_P2
7334,udp,sv_P1
7335,udp,sv_P1
7336,tcp,sv_P1
7337,icmp,sv_P1
7338,udp,sv_P2
7339,tcp,sv_P2
7340,tcp,email
7341,icmp,sv_P2
7342,icmp,sv_P2
7343,icmp,sv_P2
7344,tcp,sv_P2
7345,icmp,sv_P1
7346,icmp,sv_P2
7347,tcp,email
7348,udp,sv_P1
7349,tcp,sv_P1
7350,udp,email
7351,icmp,sv_P2
7352,udp,email
7353,tcp,sv_P2
7354,udp,sv_P1
7355,udp,email
7356,udp,sv_P2
7357,icmp,sv_P1
7358,icmp,email
7359,icmp,email
7360,udp,sv_P1
7361,tcp,sv_P2
7362,udp,sv_P2
7363,udp,email
7364,udp,sv_P2
7365,icmp,sv_P2
7366,tcp,email
7367,tcp,sv_P2
7368,udp,email
7369,icmp,sv_P2
7370,icmp,sv_P1
7371,icmp,email
7372,icmp,email
7373,tcp,sv_P1
7374,udp,sv_P1
7375,icmp,sv_P2
7376,tcp,sv_P1
7377,tcp,sv_P2
7378,icmp,sv_P2
7379,udp,sv_P1
7380,icmp,sv_P2
7381,icmp,sv_P2
7382,icmp,sv_P2
7383,icmp,sv_P1
7384,icmp,sv_P2
7385,icmp,sv_P1
7386,tcp,sv_P1
7387,tcp,sv_P1
7388,udp,sv_P1
7389,udp,email
7390,udp,sv_P1
7391,tcp,email
7392,udp,sv_P1
7393,tcp,sv_P1
7394,icmp,email
7395,udp,sv_P1
7396,tcp,sv_P2
7397,udp,sv_P1
7398,icmp,sv_P1
7399,icmp,sv_P2
7400,icmp,sv_P2
7401,udp,sv_P2
7402,tcp,email
7403,icmp,sv_P2
7404,udp,email
7405,udp,sv_P2
7406,icmp,sv_P1
7407,tcp,email
7408,icmp,sv_P1
7409,tcp,sv_P1
7410,udp,sv_P1
7411,udp,sv_P2
7412,icmp,sv_P2
7413,icmp,sv_P2
7414,udp,sv_P1
7415,udp,sv_P1
7416,udp,sv_P1
7417,icmp,sv_P2
7418,udp,email
7419,icmp,email
7420,icmp,sv_P2
7421,icmp,email
7422,udp,sv_P1
7423,tcp,sv_P1
7424,icmp,sv_P2
7425,udp,sv_P1
7426,icmp,sv_P2
7427,udp,sv_P2
7428,icmp,sv_P2
7429,icmp,sv_P1
7430,icmp,sv_P1
7431,icmp,sv_P2
7432,tcp,sv_P2
7433,tcp,sv_P2
7434,udp,email
7435,icmp,email
7436,tcp,sv_P2
7437,udp,sv_P2
7438,icmp,sv_P2
7439,icmp,email
7440,icmp,email
7441,icmp,email
7442,udp,sv_P2
7443,tcp,sv_P1
7444,tcp,sv_P2
7445,tcp,email
7446,icmp,sv_P2
7447,icmp,email
7448,icmp,sv_P1
7449,udp,email
7450,icmp,sv_P1
7451,tcp,sv_P2
7452,icmp,sv_P1
7453,icmp,email
7454,icmp,sv_P2
7455,udp,sv_P2
7456,udp,sv_P1
7457,udp,email
7458,tcp,email
7459,tcp,sv_P2
7460,icmp,sv_P1
7461,udp,email
7462,udp,sv_P2
7463,icmp,sv_P2
7464,udp,email
7465,icmp,email
7466,tcp,sv_P1
7467,tcp,sv_P2
7468,udp,sv_P2
7469,udp,sv_P1
7470,udp,email
7471,icmp,sv_P1
7472,icmp,sv_P1
7473,udp,sv_P1
7474,tcp,sv_P2
7475,udp,sv_P1
7476,tcp,sv_P2
7477,icmp,sv_P1
7478,tcp,sv_P1
7479,udp,sv_P1
7480,icmp,sv_P2
